,Entry_Duct_Name,Sex,Institute,End_Year
6532,繁星計畫,男,創新設計與經營學院,107
6533,技優保送,男,創新設計與經營學院,107
6534,技優保送,男,創新設計與經營學院,107
6535,推甄,女,創新設計與經營學院,107
6536,推甄,女,創新設計與經營學院,107
6537,推甄,女,創新設計與經營學院,107
6538,推甄,女,創新設計與經營學院,107
6539,推甄,女,創新設計與經營學院,107
6540,推甄,女,創新設計與經營學院,107
6541,推甄,女,創新設計與經營學院,107
6542,推甄,女,創新設計與經營學院,107
6543,推甄,女,創新設計與經營學院,107
6544,推甄,女,創新設計與經營學院,107
6545,推甄,男,創新設計與經營學院,107
6546,推甄,女,創新設計與經營學院,107
6547,推甄,女,創新設計與經營學院,107
6548,推甄,女,創新設計與經營學院,107
6549,推甄,女,創新設計與經營學院,107
6550,推甄,男,創新設計與經營學院,107
6551,推甄,女,創新設計與經營學院,107
6552,推甄,女,創新設計與經營學院,107
6553,推甄,女,創新設計與經營學院,107
6554,推甄,女,創新設計與經營學院,107
6555,推甄,女,創新設計與經營學院,107
6556,登記分發,男,創新設計與經營學院,107
6557,登記分發,男,創新設計與經營學院,107
6558,登記分發,男,創新設計與經營學院,107
6559,登記分發,女,創新設計與經營學院,107
6560,登記分發,男,創新設計與經營學院,107
6561,登記分發,男,創新設計與經營學院,107
6562,登記分發,男,創新設計與經營學院,107
6563,登記分發,男,創新設計與經營學院,107
6564,登記分發,男,創新設計與經營學院,107
6565,登記分發,男,創新設計與經營學院,107
6566,登記分發,女,創新設計與經營學院,107
6567,登記分發,女,創新設計與經營學院,107
6568,登記分發,女,創新設計與經營學院,107
6569,登記分發,女,創新設計與經營學院,107
6570,登記分發,女,創新設計與經營學院,107
6571,登記分發,女,創新設計與經營學院,107
6572,登記分發,男,創新設計與經營學院,107
6573,登記分發,男,創新設計與經營學院,107
6574,登記分發,女,創新設計與經營學院,109
6575,登記分發,女,財經學院,107
6576,登記分發,男,創新設計與經營學院,107
6577,登記分發,男,創新設計與經營學院,107
6578,登記分發,女,創新設計與經營學院,107
6579,登記分發,女,創新設計與經營學院,107
6580,登記分發,女,創新設計與經營學院,107
6581,登記分發,女,創新設計與經營學院,107
6582,登記分發,女,創新設計與經營學院,107
6583,登記分發,女,創新設計與經營學院,107
6584,登記分發,女,創新設計與經營學院,107
6585,登記分發,女,創新設計與經營學院,107
6586,登記分發,男,創新設計與經營學院,107
6587,登記分發,男,創新設計與經營學院,107
6588,登記分發,女,創新設計與經營學院,108
6589,登記分發,男,創新設計與經營學院,108
6590,登記分發,男,創新設計與經營學院,108
6591,登記分發,男,創新設計與經營學院,107
6592,登記分發,男,創新設計與經營學院,107
6593,轉學考試,女,創新設計與經營學院,107
6594,轉學考試,女,創新設計與經營學院,107
6595,免試入學,男,管理學院,108
6596,免試入學,女,管理學院,108
6597,免試入學,女,管理學院,109
6598,免試入學,女,管理學院,108
6599,免試入學,女,管理學院,108
6600,免試入學,女,管理學院,108
6601,免試入學,女,管理學院,108
6602,免試入學,女,管理學院,108
6603,免試入學,女,管理學院,108
6604,免試入學,女,管理學院,108
6605,免試入學,女,管理學院,108
6606,免試入學,女,管理學院,108
6607,免試入學,女,管理學院,108
6608,免試入學,女,管理學院,108
6609,免試入學,女,管理學院,108
6610,免試入學,女,管理學院,109
6611,免試入學,女,管理學院,108
6612,免試入學,女,管理學院,108
6613,免試入學,男,管理學院,108
6614,免試入學,男,管理學院,108
6615,免試入學,男,管理學院,108
6616,免試入學,男,管理學院,108
6617,免試入學,女,管理學院,108
6618,免試入學,女,管理學院,108
6619,免試入學,女,管理學院,108
6620,免試入學,女,管理學院,108
6621,免試入學,女,管理學院,108
6622,免試入學,女,管理學院,108
6623,免試入學,女,管理學院,108
6624,免試入學,女,管理學院,108
6625,免試入學,女,管理學院,108
6626,免試入學,女,管理學院,108
6627,免試入學,女,管理學院,108
6628,免試入學,女,管理學院,108
6629,免試入學,女,管理學院,108
6630,免試入學,男,管理學院,108
6631,免試入學,女,管理學院,108
6632,免試入學,男,管理學院,108
6633,免試入學,女,管理學院,108
6634,免試入學,女,管理學院,108
6635,轉學考試,女,管理學院,108
6636,免試入學,男,財經學院,108
6637,免試入學,男,財經學院,108
6638,免試入學,女,財經學院,108
6639,免試入學,女,財經學院,108
6640,免試入學,女,財經學院,108
6641,免試入學,女,財經學院,109
6642,免試入學,女,財經學院,108
6643,免試入學,女,財經學院,108
6644,免試入學,女,財經學院,108
6645,免試入學,女,財經學院,108
6646,免試入學,女,財經學院,108
6647,免試入學,女,管理學院,108
6648,免試入學,男,財經學院,108
6649,免試入學,男,財經學院,108
6650,免試入學,男,財經學院,108
6651,免試入學,男,財經學院,108
6652,免試入學,男,財經學院,108
6653,免試入學,男,財經學院,108
6654,免試入學,女,財經學院,108
6655,免試入學,女,財經學院,108
6656,免試入學,女,財經學院,108
6657,免試入學,女,財經學院,108
6658,免試入學,女,財經學院,108
6659,免試入學,女,財經學院,108
6660,免試入學,女,財經學院,108
6661,免試入學,女,財經學院,108
6662,免試入學,女,財經學院,108
6663,免試入學,女,財經學院,108
6664,免試入學,女,財經學院,108
6665,免試入學,女,財經學院,108
6666,免試入學,女,財經學院,108
6667,免試入學,女,財經學院,108
6668,免試入學,女,財經學院,108
6669,免試入學,女,財經學院,108
6670,免試入學,女,財經學院,108
6671,免試入學,女,財經學院,108
6672,免試入學,女,財經學院,108
6673,免試入學,女,財經學院,108
6674,免試入學,女,財經學院,108
6675,免試入學,女,財經學院,108
6676,免試入學,男,財經學院,108
6677,免試入學,男,財經學院,108
6678,免試入學,男,財經學院,108
6679,免試入學,男,財經學院,108
6680,免試入學,女,財經學院,108
6681,免試入學,女,財經學院,108
6682,轉學考試,女,財經學院,108
6683,轉學考試,男,財經學院,108
6684,轉學考試,女,財經學院,108
6685,免試入學,男,財經學院,108
6686,免試入學,男,財經學院,108
6687,免試入學,男,財經學院,108
6688,免試入學,男,財經學院,108
6689,免試入學,男,財經學院,108
6690,免試入學,男,財經學院,108
6691,免試入學,女,財經學院,108
6692,免試入學,女,財經學院,108
6693,免試入學,女,財經學院,108
6694,免試入學,女,財經學院,108
6695,免試入學,女,財經學院,108
6696,免試入學,女,財經學院,108
6697,免試入學,女,財經學院,108
6698,免試入學,女,財經學院,108
6699,免試入學,女,財經學院,108
6700,免試入學,女,財經學院,108
6701,免試入學,男,財經學院,108
6702,免試入學,男,財經學院,108
6703,免試入學,男,財經學院,108
6704,免試入學,男,財經學院,108
6705,免試入學,男,財經學院,108
6706,免試入學,男,財經學院,108
6707,免試入學,男,財經學院,108
6708,免試入學,男,財經學院,108
6709,免試入學,男,財經學院,108
6710,免試入學,男,財經學院,108
6711,免試入學,女,財經學院,109
6712,免試入學,女,財經學院,109
6713,免試入學,女,財經學院,108
6714,免試入學,女,財經學院,108
6715,免試入學,女,財經學院,108
6716,免試入學,女,財經學院,108
6717,免試入學,女,財經學院,108
6718,免試入學,女,財經學院,108
6719,免試入學,女,財經學院,108
6720,免試入學,女,財經學院,108
6721,免試入學,女,財經學院,108
6722,免試入學,女,財經學院,108
6723,免試入學,女,財經學院,108
6724,免試入學,女,財經學院,108
6725,免試入學,女,財經學院,108
6726,免試入學,女,財經學院,108
6727,免試入學,女,財經學院,108
6728,免試入學,女,財經學院,108
6729,免試入學,女,財經學院,108
6730,免試入學,女,財經學院,108
6731,免試入學,女,財經學院,108
6732,免試入學,女,財經學院,108
6733,免試入學,女,財經學院,108
6734,免試入學,女,財經學院,108
6735,免試入學,女,財經學院,109
6736,免試入學,女,財經學院,108
6737,免試入學,女,財經學院,108
6738,免試入學,女,財經學院,108
6739,免試入學,女,財經學院,108
6740,免試入學,女,財經學院,108
6741,免試入學,男,財經學院,108
6742,免試入學,女,財經學院,108
6743,免試入學,女,財經學院,108
6744,免試入學,男,財經學院,108
6745,免試入學,女,財經學院,109
6746,轉學考試,女,財經學院,108
6747,轉學考試,男,財經學院,108
6748,轉學考試,男,財經學院,108
6749,免試入學,女,財經學院,108
6750,免試入學,女,財經學院,108
6751,免試入學,女,財經學院,108
6752,免試入學,女,財經學院,108
6753,免試入學,女,財經學院,108
6754,免試入學,女,財經學院,108
6755,免試入學,女,財經學院,108
6756,免試入學,女,財經學院,108
6757,免試入學,女,財經學院,108
6758,免試入學,女,財經學院,108
6759,免試入學,女,財經學院,108
6760,免試入學,女,財經學院,108
6761,免試入學,女,財經學院,108
6762,免試入學,女,財經學院,108
6763,免試入學,女,財經學院,108
6764,免試入學,女,財經學院,108
6765,免試入學,女,財經學院,108
6766,免試入學,女,財經學院,108
6767,免試入學,女,財經學院,108
6768,免試入學,女,財經學院,108
6769,免試入學,女,財經學院,108
6770,免試入學,女,財經學院,109
6771,免試入學,女,財經學院,108
6772,免試入學,女,財經學院,108
6773,免試入學,男,財經學院,108
6774,免試入學,女,財經學院,108
6775,教育部分發(僑生),女,財經學院,108
6776,教育部分發(僑生),女,財經學院,108
6777,轉學考試,女,財經學院,108
6778,轉學考試,女,財經學院,108
6779,免試入學,男,管理學院,108
6780,免試入學,男,管理學院,108
6781,免試入學,男,財經學院,108
6782,免試入學,男,管理學院,108
6783,免試入學,女,管理學院,108
6784,免試入學,女,管理學院,108
6785,免試入學,女,管理學院,108
6786,免試入學,女,管理學院,108
6787,免試入學,女,管理學院,108
6788,免試入學,女,管理學院,108
6789,免試入學,女,管理學院,108
6790,免試入學,女,管理學院,108
6791,免試入學,女,管理學院,109
6792,免試入學,女,管理學院,108
6793,免試入學,女,管理學院,108
6794,免試入學,女,管理學院,108
6795,免試入學,女,管理學院,108
6796,免試入學,女,管理學院,108
6797,免試入學,女,管理學院,108
6798,免試入學,女,管理學院,108
6799,免試入學,女,管理學院,108
6800,免試入學,女,管理學院,108
6801,免試入學,女,管理學院,108
6802,免試入學,女,管理學院,108
6803,免試入學,女,管理學院,108
6804,免試入學,女,管理學院,108
6805,免試入學,女,管理學院,108
6806,免試入學,女,管理學院,108
6807,免試入學,男,管理學院,108
6808,免試入學,男,管理學院,108
6809,免試入學,女,管理學院,108
6810,免試入學,女,管理學院,108
6811,免試入學,女,管理學院,108
6812,免試入學,女,管理學院,108
6813,免試入學,女,管理學院,108
6814,免試入學,女,管理學院,108
6815,免試入學,女,管理學院,108
6816,免試入學,女,管理學院,109
6817,免試入學,女,管理學院,108
6818,免試入學,女,管理學院,108
6819,免試入學,女,管理學院,108
6820,免試入學,女,管理學院,108
6821,免試入學,女,管理學院,108
6822,免試入學,女,管理學院,108
6823,免試入學,女,管理學院,108
6824,免試入學,女,管理學院,108
6825,免試入學,男,管理學院,108
6826,免試入學,男,管理學院,108
6827,免試入學,女,管理學院,108
6828,免試入學,女,管理學院,109
6829,轉學考試,女,管理學院,108
6830,轉學考試,女,管理學院,108
6831,轉學考試,女,管理學院,108
6832,轉學考試,男,管理學院,109
6833,轉學考試,男,管理學院,109
6834,免試入學,男,管理學院,108
6835,免試入學,男,管理學院,108
6836,免試入學,男,管理學院,108
