,Years,Edu_Short,Dept_Short,Sex
8303,106,碩士班,財務金融系碩士班,女
8304,106,碩士班,財務金融系碩士班,女
8305,106,碩士班,財務金融系碩士班,女
8306,105,碩士班,財務金融系碩士班,男
8307,106,碩士班,財務金融系碩士班,男
8308,106,碩士班,財務金融系碩士班,男
8309,105,碩士班,財務金融系碩士班,男
8310,105,碩士班,財務金融系碩士班,男
8311,105,碩士班,財務金融系碩士班,男
8312,105,碩士班,財務金融系碩士班,男
8313,106,碩士班,財務金融系碩士班,男
8314,106,碩士班,財務金融系碩士班,男
8315,106,碩士班,財務金融系碩士班,男
8316,106,碩士班,財務金融系碩士班,男
8317,106,碩士班,財政稅務系碩士班,女
8318,106,碩士班,財政稅務系碩士班,女
8319,106,碩士班,財政稅務系碩士班,女
8320,106,碩士班,財政稅務系碩士班,女
8321,105,碩士班,財政稅務系碩士班,女
8322,105,碩士班,財政稅務系碩士班,女
8323,105,碩士班,財政稅務系碩士班,女
8324,105,碩士班,國際商務系碩士班,女
8325,105,碩士班,國際商務系碩士班,女
8326,105,碩士班,國際商務系碩士班,女
8327,105,碩士班,國際商務系碩士班,女
8328,105,碩士班,國際商務系碩士班,男
8329,105,碩士班,國際商務系碩士班,男
8330,105,碩士班,國際商務系碩士班,女
8331,106,碩士班,國際商務系碩士班,男
8332,106,碩士班,國際商務系碩士班,女
8333,105,碩士班,國際商務系碩士班,女
8334,106,碩士班,國際商務系碩士班,男
8335,105,碩士班,國際商務系碩士班,男
8336,105,碩士班,國際商務系碩士班,女
8337,106,碩士班,國際商務系碩士班,男
8338,105,碩士班,國際商務系碩士班,女
8339,106,碩士班,國際商務系碩士班,女
8340,105,碩士班,國際商務系碩士班,女
8341,106,碩士班,國際商務系碩士班,男
8342,106,碩士班,國際商務系碩士班,男
8343,106,碩士班,資研所,女
8344,106,碩士班,資研所,女
8345,105,碩士班,資研所,男
8346,105,碩士班,資研所,男
8347,106,碩士班,資研所,女
8348,106,碩士班,資研所,女
8349,105,碩士班,資研所,男
8350,105,碩士班,資研所,男
8351,105,碩士班,資研所,男
8352,106,碩士班,資研所,男
8353,106,碩士班,資研所,男
8354,106,碩士班,資研所,男
8355,106,碩士班,資研所,男
8356,106,碩士班,資研所,男
8357,106,碩士班,資研所,女
8358,106,碩士班,資研所,女
8359,106,碩士班,企業管理系碩士班,女
8360,106,碩士班,企業管理系碩士班,女
8361,106,碩士班,企業管理系碩士班,女
8362,106,碩士班,企業管理系碩士班,男
8363,106,碩士班,企業管理系碩士班,男
8364,106,碩士班,企業管理系碩士班,女
8365,106,碩士班,企業管理系碩士班,女
8366,105,碩士班,企業管理系碩士班,男
8367,105,碩士班,企業管理系碩士班,男
8368,105,碩士班,企業管理系碩士班,男
8369,105,碩士班,企業管理系碩士班,男
8370,105,碩士班,企業管理系碩士班,男
8371,105,碩士班,企業管理系碩士班,男
8372,105,碩士班,企業管理系碩士班,男
8373,105,碩士班,企業管理系碩士班,女
8374,105,碩士班,企業管理系碩士班,女
8375,105,碩士班,企業管理系碩士班,女
8376,105,碩士班,企業管理系碩士班,女
8377,105,碩士班,企業管理系碩士班,女
8378,104,碩士班,國際商務系碩士班,男
8379,104,碩士班,國際商務系碩士班,男
8380,104,碩士班,國際商務系碩士班,男
8381,104,碩士班,國際商務系碩士班,男
8382,104,碩士班,國際商務系碩士班,女
8383,104,碩士班,國際商務系碩士班,女
8384,104,碩士班,國際商務系碩士班,女
8385,107,日二技,二技會資,女
8386,107,日二技,二技會資,女
8387,107,日二技,二技會資,女
8388,107,日二技,二技會資,女
8389,107,日二技,二技會資,女
8390,107,日二技,二技會資,男
8391,107,日二技,二技會資,男
8392,107,日二技,二技會資,女
8393,107,日二技,二技會資,女
8394,107,日二技,二技會資,女
8395,107,日二技,二技會資,女
8396,107,日二技,二技會資,女
8397,107,日二技,二技會資,女
8398,107,日二技,二技會資,女
8399,107,日二技,二技會資,男
8400,107,日二技,二技會資,男
8401,107,日二技,二技會資,男
8402,107,日二技,二技會資,女
8403,107,日二技,二技會資,女
8404,107,日二技,二技會資,女
8405,107,日二技,二技會資,女
8406,107,日二技,二技會資,女
8407,107,日二技,二技會資,女
8408,107,日二技,二技會資,女
8409,107,日二技,二技會資,女
8410,107,日二技,二技會資,女
8411,107,日二技,二技會資,女
8412,107,日二技,二技會資,男
8413,107,日二技,二技會資,女
8414,107,日二技,二技會資,女
8415,107,日二技,二技會資,女
8416,107,日二技,二技會資,女
8417,107,日二技,二技會資,女
8418,107,日二技,二技會資,女
8419,107,日二技,二技會資,女
8420,107,日二技,二技會資,女
8421,107,日二技,二技會資,女
8422,107,日二技,二技財金,女
8423,107,日二技,二技財金,女
8424,107,日二技,二技財金,女
8425,107,日二技,二技財金,女
8426,107,日二技,二技財金,女
8427,107,日二技,二技財金,女
8428,106,日二技,二技財金,女
8429,106,日二技,二技財金,女
8430,106,日二技,二技財金,女
8431,106,日二技,二技財金,女
8432,107,日二技,二技財金,女
8433,107,日二技,二技財金,女
8434,107,日二技,二技財金,女
8435,107,日二技,二技財金,女
8436,107,日二技,二技財金,男
8437,107,日二技,二技財金,男
8438,107,日二技,二技財金,女
8439,107,日二技,二技財金,女
8440,107,日二技,二技財金,女
8441,107,日二技,二技財金,女
8442,107,日二技,二技財金,女
8443,107,日二技,二技財金,女
8444,107,日二技,二技財金,女
8445,107,日二技,二技財金,女
8446,107,日二技,二技財金,男
8447,107,日二技,二技財金,男
8448,107,日二技,二技財金,女
8449,107,日二技,二技財金,女
8450,107,日二技,二技財金,女
8451,107,日二技,二技財金,女
8452,107,日二技,二技財金,女
8453,107,日二技,二技財金,女
8454,107,日二技,二技財金,女
8455,107,日二技,二技財金,女
8456,107,日二技,二技財金,女
8457,107,日二技,二技財金,男
8458,107,日二技,二技財金,男
8459,107,日二技,二技財金,女
8460,107,日二技,二技財金,女
8461,107,日二技,二技財金,女
8462,107,日二技,二技財金,女
8463,107,日二技,二技財金,女
8464,107,日二技,二技財金,男
8465,107,日二技,二技財金,男
8466,107,日二技,二技財金,女
8467,107,日二技,二技財金,女
8468,107,日二技,二技財金,女
8469,107,日二技,二技財金,女
8470,107,日二技,二技財稅,男
8471,107,日二技,二技財稅,男
8472,107,日二技,二技財稅,女
8473,107,日二技,二技財稅,女
8474,107,日二技,二技財稅,女
8475,107,日二技,二技財稅,女
8476,107,日二技,二技財稅,女
8477,107,日二技,二技財稅,女
8478,106,日二技,二技財稅,女
8479,106,日二技,二技財稅,女
8480,107,日二技,二技財稅,女
8481,107,日二技,二技財稅,女
8482,107,日二技,二技財稅,女
8483,107,日二技,二技財稅,女
8484,107,日二技,二技財稅,女
8485,106,日二技,二技財稅,女
8486,106,日二技,二技財稅,女
8487,107,日二技,二技財稅,男
8488,107,日二技,二技財稅,男
8489,107,日二技,二技財稅,女
8490,107,日二技,二技財稅,女
8491,107,日二技,二技財稅,女
8492,106,日二技,二技財稅,女
8493,106,日二技,二技財稅,女
8494,107,日二技,二技財稅,女
8495,107,日二技,二技財稅,女
8496,107,日二技,二技財稅,女
8497,107,日二技,二技財稅,男
8498,107,日二技,二技財稅,男
8499,106,日二技,二技財稅,女
8500,106,日二技,二技財稅,女
8501,107,日二技,二技財稅,女
8502,107,日二技,二技財稅,女
8503,107,日二技,二技財稅,女
8504,107,日二技,二技財稅,女
8505,107,日二技,二技財稅,女
8506,107,日二技,二技財稅,女
8507,107,日二技,二技財稅,女
8508,107,日二技,二技財稅,男
8509,107,日二技,二技財稅,女
8510,107,日二技,二技財稅,女
8511,107,日二技,二技財稅,男
8512,107,日二技,二技財稅,女
8513,107,日二技,二技財稅,女
8514,107,日二技,二技財稅,女
8515,107,日二技,二技財稅,女
8516,107,日二技,二技財稅,男
8517,106,日二技,二技商務,女
8518,106,日二技,二技商務,女
8519,106,日二技,二技商務,女
8520,108,日二技,二技商務,女
8521,108,日二技,二技商務,女
8522,106,日二技,二技商務,女
8523,107,日二技,二技商務,男
8524,106,日二技,二技商務,女
8525,107,日二技,二技商務,女
8526,107,日二技,二技商務,女
8527,107,日二技,二技商務,女
8528,106,日二技,二技商務,女
8529,106,日二技,二技商務,女
8530,106,日二技,二技商務,男
8531,106,日二技,二技商務,男
8532,106,日二技,二技商務,女
8533,106,日二技,二技商務,女
8534,106,日二技,二技商務,女
8535,107,日二技,二技商務,女
8536,107,日二技,二技商務,女
8537,107,日二技,二技商務,女
8538,106,日二技,二技商務,女
8539,106,日二技,二技商務,女
8540,106,日二技,二技企管,女
8541,106,日二技,二技企管,女
8542,107,日二技,二技企管,女
8543,107,日二技,二技企管,女
8544,107,日二技,二技企管,女
8545,106,日二技,二技企管,女
8546,107,日二技,二技企管,女
8547,107,日二技,二技企管,女
8548,107,日二技,二技企管,男
8549,107,日二技,二技企管,男
8550,107,日二技,二技企管,女
8551,107,日二技,二技企管,女
8552,107,日二技,二技企管,女
8553,106,日二技,二技企管,女
8554,107,日二技,二技企管,女
8555,107,日二技,二技企管,女
8556,106,日二技,二技企管,女
8557,106,日二技,二技企管,女
8558,107,日二技,二技企管,女
8559,107,日二技,二技企管,女
8560,107,日二技,二技企管,女
8561,107,日二技,二技企管,女
8562,107,日二技,二技企管,女
8563,107,日二技,二技企管,女
8564,107,日二技,二技企管,女
8565,107,日二技,二技企管,女
8566,107,日二技,二技企管,女
8567,107,日二技,二技企管,女
8568,107,日二技,二技企管,男
8569,107,日二技,二技企管,男
8570,107,日二技,二技企管,男
8571,107,日二技,二技企管,女
8572,107,日二技,二技企管,女
8573,106,日二技,二技企管,女
8574,107,日二技,二技企管,女
8575,107,日二技,二技企管,女
8576,107,日二技,二技菁英,女
8577,107,日二技,二技菁英,女
8578,106,日二技,二技菁英,女
8579,106,日二技,二技菁英,女
8580,107,日二技,二技菁英,女
8581,107,日二技,二技菁英,女
8582,107,日二技,二技菁英,男
8583,107,日二技,二技菁英,男
8584,106,日二技,二技菁英,女
8585,106,日二技,二技菁英,女
8586,107,日二技,二技菁英,女
8587,107,日二技,二技菁英,女
8588,107,日二技,二技菁英,女
8589,107,日二技,二技菁英,女
8590,106,日二技,二技菁英,女
8591,107,日二技,二技資管,女
8592,107,日二技,二技資管,女
8593,107,日二技,二技資管,女
8594,107,日二技,二技資管,女
8595,107,日二技,二技資管,女
8596,107,日二技,二技資管,女
8597,107,日二技,二技資管,女
8598,107,日二技,二技資管,女
8599,106,日二技,二技資管,男
8600,106,日二技,二技資管,男
8601,107,日二技,二技資管,女
8602,107,日二技,二技資管,女
8603,107,日二技,二技資管,男
8604,107,日二技,二技資管,男
8605,107,日二技,二技資管,男
8606,107,日二技,二技資管,男
8607,107,日二技,二技資管,男
8608,107,日二技,二技資管,男
8609,107,日二技,二技資管,男
8610,107,日二技,二技資管,男
8611,107,日二技,二技資管,女
8612,107,日二技,二技資管,女
8613,107,日二技,二技資管,女
8614,107,日二技,二技資管,男
8615,107,日二技,二技資管,男
8616,107,日二技,二技資管,女
8617,107,日二技,二技資管,男
8618,107,日二技,二技資管,男
8619,107,日二技,二技資管,女
8620,107,日二技,二技資管,女
8621,107,日二技,二技資管,女
8622,107,日二技,二技資管,女
8623,107,日二技,二技資管,女
8624,107,日二技,二技資管,女
8625,107,日二技,二技資管,女
8626,107,日二技,二技資管,男
8627,107,日二技,二技資管,男
8628,107,日二技,二技資管,女
8629,107,日二技,二技資管,女
8630,107,日二技,二技資管,女
8631,107,日二技,二技資管,女
8632,107,日二技,二技財金,女
8633,107,日二技,二技應外,女
8634,107,日二技,二技應外,女
8635,106,日二技,二技應外,女
8636,107,日二技,二技應外,男
8637,107,日二技,二技企管,男
8638,107,日二技,二技應外,女
8639,107,日二技,二技應外,女
8640,106,日二技,二技應外,女
8641,107,日二技,二技應外,男
8642,107,日二技,二技應外,男
8643,107,日二技,二技應外,女
8644,107,日二技,二技應外,女
8645,107,日二技,二技應外,女
8646,107,日二技,二技應外,女
8647,107,日二技,二技應外,女
8648,107,日二技,二技應外,男
8649,107,日二技,二技應外,男
8650,107,日二技,二技應外,女
8651,107,日二技,二技應外,女
8652,107,日二技,二技應外,女
8653,107,日二技,二技應外,女
8654,107,日二技,二技應外,女
8655,107,日二技,二技應外,男
8656,107,日二技,二技應外,男
8657,107,日二技,二技應外,女
8658,106,日二技,二技應外,女
8659,106,日二技,二技應外,女
8660,107,日二技,二技應外,女
8661,107,日二技,二技應外,女
8662,106,日二技,二技應外,女
8663,107,日二技,二技創科,女
8664,107,日二技,二技創科,女
8665,107,日二技,二技創科,女
8666,107,日二技,二技創科,女
8667,107,日二技,二技創科,女
8668,107,日二技,二技創科,女
8669,107,日二技,二技創科,女
8670,107,日二技,二技創科,女
8671,107,日二技,二技創科,女
8672,107,日二技,二技創科,女
8673,107,日二技,二技創科,女
8674,107,日二技,二技創科,女
8675,107,日二技,二技創科,女
8676,107,日二技,二技創科,女
8677,106,日二技,二技創科,男
