,Status,Dept_Short,End_Year,Edu_Short,畢業滿_年
719,畢業,五專資管,104,日五專,1
720,畢業,五專資管,104,日五專,1
721,畢業,五專資管,104,日五專,3
722,畢業,五專資管,104,日五專,1
723,畢業,五專資管,104,日五專,1
724,畢業,五專應外,104,日五專,3
725,畢業,五專應外,104,日五專,5
726,畢業,五專應外,104,日五專,3
727,畢業,五專應外,105,日五專,1
728,畢業,五專應外,104,日五專,5
729,畢業,五專應外,104,日五專,3
730,畢業,五專應外,104,日五專,5
731,畢業,五專應外,104,日五專,3
732,畢業,五專應外,105,日五專,5
733,畢業,五專應外,105,日五專,1
734,畢業,五專應外,104,日五專,5
735,畢業,五專應外,104,日五專,3
736,畢業,五專應外,104,日五專,3
737,畢業,五專應外,104,日五專,5
738,畢業,五專應外,104,日五專,5
739,畢業,五專應外,104,日五專,3
740,畢業,五專應外,104,日五專,3
741,畢業,五專應外,104,日五專,3
742,畢業,五專應外,104,日五專,3
743,畢業,五專應外,104,日五專,3
744,畢業,五專應外,104,日五專,5
745,畢業,五專應外,104,日五專,5
746,畢業,五專應外,104,日五專,3
747,畢業,五專應外,104,日五專,3
748,畢業,五專應外,105,日五專,1
749,畢業,五專應外,105,日五專,3
750,畢業,五專應外,104,日五專,5
751,畢業,五專應外,104,日五專,3
752,畢業,五專應外,104,日五專,5
753,畢業,會財所,103,碩士班,3
754,畢業,商研所,102,碩士班,5
755,畢業,商研所,102,碩士班,5
756,畢業,二技會資,103,日二技,3
757,畢業,二技會資,102,日二技,5
758,畢業,二技會資,103,日二技,5
759,畢業,二技會資,103,日二技,3
760,畢業,二技會資,103,日二技,3
761,畢業,二技會資,103,日二技,5
762,畢業,二技會資,102,日二技,5
763,畢業,二技會資,102,日二技,5
764,畢業,二技會資,102,日二技,5
765,畢業,二技會資,103,日二技,5
766,畢業,二技會資,103,日二技,3
767,畢業,二技會資,103,日二技,3
768,畢業,二技會資,103,日二技,3
769,畢業,二技會資,103,日二技,5
770,畢業,二技會資,102,日二技,5
771,畢業,二技會資,103,日二技,3
772,畢業,二技會資,103,日二技,5
773,畢業,二技會資,102,日二技,5
774,畢業,二技財金,102,日二技,5
775,畢業,二技財金,102,日二技,5
776,畢業,二技財金,103,日二技,3
777,畢業,二技財金,102,日二技,5
778,畢業,二技財金,102,日二技,5
779,畢業,二技財金,102,日二技,5
780,畢業,二技財金,102,日二技,5
781,畢業,二技財金,102,日二技,5
782,畢業,二技財金,102,日二技,5
783,畢業,二技財金,102,日二技,5
784,畢業,二技財金,102,日二技,5
785,畢業,二技財金,102,日二技,5
786,畢業,二技財金,102,日二技,5
787,畢業,二技財金,102,日二技,5
788,畢業,二技財金,102,日二技,5
789,畢業,二技財金,102,日二技,5
790,畢業,二技財金,102,日二技,5
791,畢業,二技財金,102,日二技,5
792,畢業,二技財金,102,日二技,5
793,畢業,二技財金,102,日二技,5
794,畢業,二技財稅,102,日二技,5
795,畢業,二技財稅,102,日二技,5
796,畢業,二技財稅,102,日二技,5
797,畢業,二技財稅,102,日二技,5
798,畢業,二技財稅,102,日二技,5
799,畢業,二技財稅,102,日二技,5
800,畢業,二技財稅,102,日二技,5
801,畢業,二技財稅,102,日二技,5
802,畢業,二技財稅,102,日二技,5
803,畢業,二技財稅,102,日二技,5
804,畢業,二技財稅,102,日二技,5
805,畢業,二技財稅,102,日二技,5
806,畢業,二技財稅,102,日二技,5
807,畢業,二技財稅,102,日二技,5
808,畢業,二技財稅,102,日二技,5
809,畢業,二技財稅,102,日二技,5
810,畢業,二技財稅,102,日二技,5
811,畢業,二技商務,102,日二技,5
812,畢業,二技商務,102,日二技,5
813,畢業,二技商務,102,日二技,5
814,畢業,二技商務,102,日二技,5
815,畢業,二技商務,102,日二技,5
816,畢業,二技商務,103,日二技,3
817,畢業,二技商務,102,日二技,5
818,畢業,二技商務,102,日二技,5
819,畢業,二技商務,102,日二技,5
820,畢業,二技商務,103,日二技,5
821,畢業,二技商務,102,日二技,5
822,畢業,二技商務,102,日二技,5
823,畢業,二技商務,102,日二技,5
824,畢業,二技商務,102,日二技,5
825,畢業,二技商務,102,日二技,5
826,畢業,二技商務,102,日二技,5
827,畢業,二技商務,102,日二技,5
828,畢業,二技商務,102,日二技,5
829,畢業,二技企管,102,日二技,5
830,畢業,二技企管,102,日二技,5
831,畢業,二技企管,102,日二技,5
832,畢業,二技企管,102,日二技,5
833,畢業,二技企管,102,日二技,5
834,畢業,二技企管,102,日二技,5
835,畢業,二技企管,102,日二技,5
836,畢業,二技企管,102,日二技,5
837,畢業,二技企管,102,日二技,5
838,畢業,二技企管,102,日二技,5
839,畢業,二技企管,102,日二技,5
840,畢業,二技企管,103,日二技,3
841,畢業,二技企管,103,日二技,5
842,畢業,二技資管,102,日二技,5
843,畢業,二技資管,102,日二技,5
844,畢業,二技資管,102,日二技,5
845,畢業,二技資管,102,日二技,5
846,畢業,二技資管,102,日二技,5
847,畢業,二技資管,102,日二技,5
848,畢業,二技資管,102,日二技,5
849,畢業,二技資管,102,日二技,5
850,畢業,二技資管,102,日二技,5
851,畢業,二技資管,102,日二技,5
852,畢業,二技資管,102,日二技,5
853,畢業,二技資管,102,日二技,5
854,畢業,二技資管,102,日二技,5
855,畢業,二技資管,102,日二技,5
856,畢業,二技資管,102,日二技,5
857,畢業,二技資管,103,日二技,5
858,畢業,二技資管,103,日二技,3
859,畢業,二技資管,102,日二技,5
860,畢業,二技資管,102,日二技,5
861,畢業,二技資管,102,日二技,5
862,畢業,二技資管,102,日二技,5
863,畢業,二技資管,102,日二技,5
864,畢業,二技應外,102,日二技,5
865,畢業,二技應外,102,日二技,5
866,畢業,二技應外,102,日二技,5
867,畢業,二技應外,102,日二技,5
868,畢業,二技應外,103,日二技,3
869,畢業,二技應外,103,日二技,5
870,畢業,二技應外,102,日二技,5
871,畢業,二技應外,102,日二技,5
872,畢業,二技應外,103,日二技,3
873,畢業,二技應外,103,日二技,5
874,畢業,二技應外,102,日二技,5
875,畢業,二技應外,102,日二技,5
876,畢業,二技應外,102,日二技,5
877,畢業,二技應外,102,日二技,5
878,畢業,二技應外,102,日二技,5
879,畢業,二技應外,102,日二技,5
880,畢業,二技應外,102,日二技,5
881,畢業,二技應外,102,日二技,5
882,畢業,二技應外,102,日二技,5
883,畢業,二技應外,102,日二技,5
884,畢業,二技應外,102,日二技,5
885,畢業,二技應外,102,日二技,5
886,畢業,二技應外,102,日二技,5
887,畢業,二技應外,102,日二技,5
888,畢業,二技應外,102,日二技,5
889,畢業,二技應外,102,日二技,5
890,畢業,二技應外,103,日二技,3
891,畢業,二技應外,103,日二技,5
892,畢業,二技應外,102,日二技,5
893,畢業,二技應外,102,日二技,5
894,畢業,二技應外,102,日二技,5
895,畢業,二技應外,102,日二技,5
896,畢業,二技應外,102,日二技,5
897,畢業,二技應外,102,日二技,5
898,畢業,二技應外,102,日二技,5
899,畢業,四技會資,104,日四技,3
900,畢業,四技會資,105,日四技,1
901,畢業,四技會資,104,日四技,5
902,畢業,四技會資,104,日四技,3
903,畢業,四技會資,104,日四技,5
904,畢業,四技會資,104,日四技,3
905,畢業,四技會資,104,日四技,3
906,畢業,四技會資,104,日四技,5
907,畢業,四技會資,104,日四技,5
908,畢業,四技會資,105,日四技,1
909,畢業,四技會資,104,日四技,3
910,畢業,四技會資,104,日四技,5
911,畢業,四技會資,104,日四技,3
912,畢業,四技會資,104,日四技,5
913,畢業,四技會資,105,日四技,1
914,畢業,四技會資,105,日四技,3
915,畢業,四技會資,104,日四技,5
916,畢業,四技會資,104,日四技,3
917,畢業,四技會資,107,日四技,3
918,畢業,四技會資,104,日四技,5
919,畢業,四技會資,104,日四技,3
920,畢業,四技會資,104,日四技,5
921,畢業,四技會資,104,日四技,3
922,畢業,四技會資,104,日四技,5
923,畢業,四技會資,104,日四技,3
924,畢業,四技會資,104,日四技,5
925,畢業,四技會資,104,日四技,5
926,畢業,四技會資,104,日四技,5
927,畢業,四技會資,104,日四技,3
928,畢業,四技會資,104,日四技,5
929,畢業,四技會資,104,日四技,3
930,畢業,四技會資,105,日四技,1
931,畢業,四技會資,104,日四技,5
932,畢業,四技會資,104,日四技,5
933,畢業,四技會資,104,日四技,3
934,畢業,四技會資,104,日四技,5
935,畢業,四技會資,104,日四技,3
936,畢業,四技會資,104,日四技,5
937,畢業,四技會資,104,日四技,3
938,畢業,四技會資,104,日四技,5
939,畢業,四技會資,104,日四技,3
940,畢業,四技會資,104,日四技,5
941,畢業,四技會資,104,日四技,5
942,畢業,四技會資,104,日四技,3
943,畢業,四技會資,104,日四技,5
944,畢業,四技會資,105,日四技,1
945,畢業,四技會資,105,日四技,3
946,畢業,四技會資,104,日四技,3
947,畢業,四技會資,104,日四技,3
948,畢業,四技會資,104,日四技,5
949,畢業,四技會資,104,日四技,3
950,畢業,四技會資,104,日四技,5
951,畢業,四技會資,104,日四技,3
952,畢業,四技會資,104,日四技,5
953,畢業,四技會資,104,日四技,3
954,畢業,四技會資,105,日四技,1
955,畢業,四技會資,105,日四技,5
956,畢業,四技會資,105,日四技,3
957,畢業,四技會資,104,日四技,3
958,畢業,四技會資,104,日四技,5
959,畢業,四技會資,104,日四技,5
960,畢業,四技會資,104,日四技,3
961,畢業,四技會資,104,日四技,5
962,畢業,四技會資,104,日四技,3
963,畢業,四技會資,104,日四技,3
964,畢業,四技會資,104,日四技,5
965,畢業,四技會資,106,日四技,3
966,畢業,四技會資,105,日四技,3
967,畢業,四技會資,105,日四技,3
968,畢業,四技會資,105,日四技,1
969,畢業,四技會資,105,日四技,1
970,畢業,四技財金,104,日四技,3
971,畢業,四技財金,104,日四技,3
972,畢業,四技財金,104,日四技,5
973,畢業,四技財金,104,日四技,3
974,畢業,四技財金,104,日四技,5
975,畢業,四技財金,104,日四技,3
976,畢業,四技財金,104,日四技,3
977,畢業,四技財金,104,日四技,5
978,畢業,四技財金,104,日四技,3
979,畢業,四技財金,104,日四技,5
980,畢業,四技財金,104,日四技,5
981,畢業,四技財金,104,日四技,3
982,畢業,四技財金,104,日四技,3
983,畢業,四技財金,104,日四技,5
984,畢業,四技財金,104,日四技,5
985,畢業,四技財金,105,日四技,1
986,畢業,四技財金,104,日四技,5
987,畢業,四技財金,104,日四技,3
988,畢業,四技財金,104,日四技,3
989,畢業,四技財金,104,日四技,5
990,畢業,四技財金,104,日四技,3
991,畢業,四技財金,104,日四技,3
992,畢業,四技財金,104,日四技,3
993,畢業,四技財金,104,日四技,5
994,畢業,四技財金,104,日四技,3
995,畢業,四技財金,104,日四技,3
996,畢業,四技財金,104,日四技,3
997,畢業,四技財金,104,日四技,5
998,畢業,四技財金,104,日四技,3
999,畢業,四技財金,104,日四技,3
1000,畢業,四技財金,104,日四技,5
1001,畢業,四技財金,104,日四技,3
1002,畢業,四技財金,104,日四技,5
1003,畢業,四技財金,104,日四技,3
1004,畢業,四技財金,104,日四技,5
1005,畢業,四技財金,104,日四技,5
1006,畢業,四技財金,104,日四技,3
1007,畢業,四技財金,104,日四技,5
1008,畢業,四技財金,105,日四技,1
1009,畢業,四技財金,104,日四技,3
1010,畢業,四技財金,104,日四技,3
1011,畢業,四技財金,104,日四技,5
1012,畢業,四技財金,104,日四技,3
1013,畢業,四技財金,104,日四技,3
1014,畢業,四技財金,104,日四技,5
1015,畢業,四技財金,104,日四技,5
1016,畢業,四技財稅,104,日四技,5
1017,畢業,四技財稅,104,日四技,3
1018,畢業,四技財稅,104,日四技,3
1019,畢業,四技財稅,104,日四技,5
1020,畢業,四技財稅,104,日四技,3
1021,畢業,四技財稅,104,日四技,3
1022,畢業,四技財稅,104,日四技,3
1023,畢業,四技財稅,104,日四技,3
1024,畢業,四技財稅,105,日四技,3
1025,畢業,四技財稅,105,日四技,1
1026,畢業,四技財稅,105,日四技,5
1027,畢業,四技財稅,104,日四技,5
1028,畢業,四技財稅,104,日四技,3
1029,畢業,四技財稅,104,日四技,3
1030,畢業,四技財稅,104,日四技,5
1031,畢業,四技財稅,105,日四技,3
1032,畢業,四技財稅,105,日四技,1
1033,畢業,四技財稅,104,日四技,3
1034,畢業,四技財稅,104,日四技,3
1035,畢業,四技財稅,104,日四技,5
1036,畢業,四技財稅,104,日四技,3
1037,畢業,四技財稅,104,日四技,3
1038,畢業,四技財稅,104,日四技,3
1039,畢業,四技財稅,104,日四技,5
1040,畢業,四技財稅,104,日四技,3
1041,畢業,四技財稅,104,日四技,5
1042,畢業,四技財稅,104,日四技,3
1043,畢業,四技財稅,104,日四技,3
1044,畢業,四技財稅,104,日四技,3
1045,畢業,四技財稅,104,日四技,3
1046,畢業,四技財稅,105,日四技,3
1047,畢業,四技財稅,105,日四技,1
1048,畢業,四技財稅,105,日四技,5
1049,畢業,四技財稅,104,日四技,3
1050,畢業,四技財稅,104,日四技,5
1051,畢業,四技財稅,104,日四技,5
1052,畢業,四技財稅,104,日四技,5
1053,畢業,四技財稅,104,日四技,3
1054,畢業,四技財稅,104,日四技,5
1055,畢業,四技財稅,104,日四技,5
1056,畢業,四技財稅,104,日四技,3
1057,畢業,四技財稅,104,日四技,3
1058,畢業,四技財稅,104,日四技,5
1059,畢業,四技財稅,104,日四技,3
1060,畢業,四技財稅,104,日四技,5
1061,畢業,四技財稅,104,日四技,3
1062,畢業,四技財稅,104,日四技,5
1063,畢業,四技財稅,104,日四技,3
1064,畢業,四技財稅,104,日四技,3
1065,畢業,四技財稅,104,日四技,3
1066,畢業,四技財稅,104,日四技,5
1067,畢業,四技財稅,104,日四技,3
1068,畢業,四技財稅,104,日四技,3
1069,畢業,四技財稅,104,日四技,3
1070,畢業,四技財稅,104,日四技,5
1071,畢業,四技財稅,104,日四技,5
1072,畢業,四技財稅,104,日四技,3
1073,畢業,四技財稅,104,日四技,3
1074,畢業,四技財稅,104,日四技,3
1075,畢業,四技財稅,106,日四技,1
1076,畢業,四技財稅,104,日四技,3
1077,畢業,四技財稅,104,日四技,5
1078,畢業,四技財稅,104,日四技,5
1079,畢業,四技財稅,104,日四技,3
1080,畢業,四技財稅,104,日四技,3
1081,畢業,四技財稅,104,日四技,5
1082,畢業,四技財稅,104,日四技,3
1083,畢業,四技財稅,104,日四技,5
1084,畢業,四技財稅,104,日四技,3
1085,畢業,四技財稅,105,日四技,1
1086,畢業,四技財稅,105,日四技,5
1087,畢業,四技財稅,104,日四技,5
1088,畢業,四技財稅,104,日四技,3
1089,畢業,四技財稅,104,日四技,3
1090,畢業,四技財稅,104,日四技,3
1091,畢業,四技財稅,104,日四技,3
1092,畢業,四技財稅,104,日四技,3
1093,畢業,四技財稅,104,日四技,3
1094,畢業,四技財稅,104,日四技,5
1095,畢業,四技財稅,104,日四技,5
1096,畢業,四技財稅,104,日四技,3
1097,畢業,四技財稅,104,日四技,5
1098,畢業,四技財稅,104,日四技,3
1099,畢業,四技財稅,104,日四技,5
1100,畢業,四技財稅,104,日四技,3
1101,畢業,四技財稅,104,日四技,3
1102,畢業,四技財稅,104,日四技,5
1103,畢業,四技財稅,104,日四技,3
1104,畢業,四技財稅,104,日四技,5
1105,畢業,四技財稅,104,日四技,3
1106,畢業,四技財稅,104,日四技,5
1107,畢業,四技財稅,104,日四技,5
1108,畢業,四技財稅,104,日四技,3
1109,畢業,四技財稅,104,日四技,3
1110,畢業,四技財稅,104,日四技,5
1111,畢業,四技財稅,104,日四技,5
1112,畢業,四技財稅,104,日四技,3
1113,畢業,四技財稅,104,日四技,5
1114,畢業,四技財稅,104,日四技,3
1115,畢業,四技財稅,104,日四技,3
1116,畢業,四技財稅,104,日四技,5
1117,畢業,四技財稅,104,日四技,3
